1.528732769323135244e+03,0.000000000000000000e+00,9.076237368739740532e+02
0.000000000000000000e+00,1.521446686210748112e+03,5.960887689418333366e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
