1.457474359287434058e-03,1.275012682936497721e-01,-9.918373366394322987e-01
-2.023520735327055120e-01,9.713576295748123091e-01,1.245712398742815918e-01
9.793117553187576929e-01,2.005187822881238091e-01,2.721587485607334864e-02
