6.640156782481624331e-01,-2.279474113713856609e-01,7.121258011683868627e-01
1.764083305371452470e-01,9.732712614633908244e-01,1.470481299662017016e-01
-7.266108173965826200e-01,2.798265996191080102e-02,6.864791990903482688e-01
