9.682172613138939865e-08,9.066156654798895860e-07,-4.507651259898784674e-04
8.187471950825584867e-07,5.366354991979167632e-08,6.214107851816278068e-04
-3.867707068515616967e-04,-2.246700073079752665e-03,1.000000000000000000e+00
