-7.272054623386765837e-02,-6.776925228981787175e-01,-8.722462980401061994e-02
-5.966416920870687424e-01,-3.891959699476085083e-02,-6.656980869158323211e-01
-1.231739479927803915e-01,6.194507180130410795e-01,-1.317542964938953620e-01
